study;study_data;treatment;year;location;state;data_plantio;cultivar;AI;fungicide;fungicide_code;dose_ai;dose_pc;group;n_spray;timing;type_spray;aacpf;check_aacpf;letter_aacpf;cv_aacpf;sev_r6;check_sev_r6;mean_sev;letter_sev_r6;cv_sev_r6;yield_kg;check_yield_kg;mean_yield;letter_yield_kg;cv_yield_kg;yield_sc;check_yield_sc;letter_yield_sc;cv_yield_sc;author;file_name;manc;V_sev;V_yield;L.var_yield;L.var_sev;D;var_D;yi;vi;id;yi_sev;vi_sev;yi2;vi2
61;90;3;2012/13;PEDRA PRETA;MT;16/11/2012;MSOY 9144 RR;AZOX + CIPR + MANC;PRIORI XTRA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Vegetativo;Sequencial;NA;NA;NA;NA;53.8;77.5;51.19285714;B;6.5;1236;816;1142.142857;B;9.9;20.6;13.6;B;9.9;FUNDAÇÃO MT;Apresentação UPL_FundacaoMT;with;11.07249393;12785.30949;0.002092254;0.000956359;420;3196.327373;7.119635638;0.002092254;348;3.985273467;0.000956359;1236;3196.327373
61;90;4;2012/13;PEDRA PRETA;MT;16/11/2012;MSOY 9144 RR;AZOX + CIPR;PRIORI XTRA;NA;60+24;300;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;NA;NA;NA;NA;56.3;77.5;51.19285714;B;6.5;1146;816;1142.142857;B;9.9;19.1;13.6;B;9.9;FUNDAÇÃO MT;Apresentação UPL_FundacaoMT;without;11.07249393;12785.30949;0.002433784;0.00087331;330;3196.327373;7.044032897;0.002433784;349;4.030694535;0.00087331;1146;3196.327373
61;90;5;2012/13;PEDRA PRETA;MT;16/11/2012;MSOY 9144 RR;AZOX + CIPR + MANC;PRIORI XTRA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;45;77.5;51.19285714;C;6.5;1362;816;1142.142857;A;9.9;22.7;13.6;A;9.9;FUNDAÇÃO MT;Apresentação UPL_FundacaoMT;with;11.07249393;12785.30949;0.001723047;0.001366975;546;3196.327373;7.216709487;0.001723047;350;3.80666249;0.001366975;1362;3196.327373
61;90;6;2012/13;PEDRA PRETA;MT;16/11/2012;MSOY 9144 RR;PICO + CIPR;APROACH PRIMA;NA;60+24 ;300;ESTROBILURINA+TRIAZOL;3;Vegetativo;Sequencial;NA;NA;NA;NA;48.8;77.5;51.19285714;B;6.5;1116;816;1142.142857;B;9.9;18.6;13.6;B;9.9;FUNDAÇÃO MT;Apresentação UPL_FundacaoMT;without;11.07249393;12785.30949;0.002566391;0.001162374;300;3196.327373;7.017506143;0.002566391;351;3.887730313;0.001162374;1116;3196.327373
61;90;7;2012/13;PEDRA PRETA;MT;16/11/2012;MSOY 9144 RR;PICO + CIPR + MANC;APROACH PRIMA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+ DITIOCARBAMATO;3;Vegetativo;Sequencial;NA;NA;NA;NA;50;77.5;51.19285714;B;6.5;1170;816;1142.142857;B;9.9;19.5;13.6;B;9.9;FUNDAÇÃO MT;Apresentação UPL_FundacaoMT;with;11.07249393;12785.30949;0.00233496;0.001107249;354;3196.327373;7.064759028;0.00233496;352;3.912023005;0.001107249;1170;3196.327373
61;90;8;2012/13;PEDRA PRETA;MT;16/11/2012;MSOY 9144 RR;PICO + CIPR;APROACH PRIMA;NA;60+24 ;300;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;NA;NA;NA;NA;53.8;77.5;51.19285714;B;6.5;1092;816;1142.142857;B;9.9;18.2;13.6;B;9.9;FUNDAÇÃO MT;Apresentação UPL_FundacaoMT;without;11.07249393;12785.30949;0.002680439;0.000956359;276;3196.327373;6.995766156;0.002680439;353;3.985273467;0.000956359;1092;3196.327373
61;90;9;2012/13;PEDRA PRETA;MT;16/11/2012;MSOY 9144 RR;PICO + CIPR + MANC;APROACH PRIMA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+ DITIOCARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;51.3;77.5;51.19285714;B;6.5;1356;816;1142.142857;A;9.9;22.6;13.6;A;9.9;FUNDAÇÃO MT;Apresentação UPL_FundacaoMT;with;11.07249393;12785.30949;0.001738329;0.001051843;540;3196.327373;7.212294469;0.001738329;354;3.937690752;0.001051843;1356;3196.327373
61;90;10;2012/13;PEDRA PRETA;MT;16/11/2012;MSOY 9144 RR;PICO + TEBU;HOROS;NA;60+100 ;500;ESTROBILURINA+TRIAZOL;3;Vegetativo;Sequencial;NA;NA;NA;NA;48.8;77.5;51.19285714;B;6.5;1170;816;1142.142857;B;9.9;19.5;13.6;B;9.9;FUNDAÇÃO MT;Apresentação UPL_FundacaoMT;without;11.07249393;12785.30949;0.00233496;0.001162374;354;3196.327373;7.064759028;0.00233496;355;3.887730313;0.001162374;1170;3196.327373
61;90;11;2012/13;PEDRA PRETA;MT;16/11/2012;MSOY 9144 RR;PICO + TEBU + MANC;HOROS+UNIZEB GOLD;NA;60+100+1125;500+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Vegetativo;Sequencial;NA;NA;NA;NA;42.5;77.5;51.19285714;C;6.5;1110;816;1142.142857;B;9.9;18.5;13.6;B;9.9;FUNDAÇÃO MT;Apresentação UPL_FundacaoMT;with;11.07249393;12785.30949;0.002594211;0.001532525;294;3196.327373;7.012115294;0.002594211;356;3.749504076;0.001532525;1110;3196.327373
61;90;12;2012/13;PEDRA PRETA;MT;16/11/2012;MSOY 9144 RR;PICO + TEBU;HOROS;NA;60+100 ;500;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;NA;NA;NA;NA;48.8;77.5;51.19285714;B;6.5;996;816;1142.142857;C;9.9;16.6;13.6;C;9.9;FUNDAÇÃO MT;Apresentação UPL_FundacaoMT;without;11.07249393;12785.30949;0.003222052;0.001162374;180;3196.327373;6.903747258;0.003222052;357;3.887730313;0.001162374;996;3196.327373
61;90;13;2012/13;PEDRA PRETA;MT;16/11/2012;MSOY 9144 RR;PICO + TEBU + MANC;HOROS+UNIZEB GOLD;NA;60+100+1125;500+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;42.5;77.5;51.19285714;C;6.5;1116;816;1142.142857;B;9.9;18.6;13.6;B;9.9;FUNDAÇÃO MT;Apresentação UPL_FundacaoMT;with;11.07249393;12785.30949;0.002566391;0.001532525;300;3196.327373;7.017506143;0.002566391;358;3.749504076;0.001532525;1116;3196.327373
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;93;1;2012/13;PONTA GROSSA;PR;19/11/2012;BMX POTENCIA RR;AACHECK;CHECK; -; -; -; -; -; -; -;NA;NA;NA;NA;54.8;54.8;8.592857143;a;17.08;1920;1920;3360;b;9.87;32;32;b;9.87;DAVID;APRESENTACAO ENSAIOS  SOJA UPL FINAL 2013 (1);CHECK;2.154025876;109979.7834;0.007458481;0.00017932;0;27494.94586;7.560080465;0.007458481;364;4.003690194;0.00017932;1920;27494.94586
64;93;2;2012/13;PONTA GROSSA;PR;19/11/2012;BMX POTENCIA RR;AZOX + CIPR;PRIORI XTRA;NA;60+24;300;ESTROBILURINA+TRIAZOL;3;Vegetativo;Sequencial;NA;NA;NA;NA;10.3;54.8;8.592857143;b;17.08;3120;1920;3360;a;9.87;52;32;a;9.87;DAVID;APRESENTACAO ENSAIOS  SOJA UPL FINAL 2013 (1);without;2.154025876;109979.7834;0.002824514;0.00507594;1200;27494.94586;8.045588281;0.002824514;365;2.332143895;0.00507594;3120;27494.94586
64;93;3;2012/13;PONTA GROSSA;PR;19/11/2012;BMX POTENCIA RR;AZOX + CIPR + MANC;PRIORI XTRA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Vegetativo;Sequencial;NA;NA;NA;NA;6.1;54.8;8.592857143;bcd;17.08;3240;1920;3360;a;9.87;54;32;a;9.87;DAVID;APRESENTACAO ENSAIOS  SOJA UPL FINAL 2013 (1);with;2.154025876;109979.7834;0.002619165;0.01447209;1320;27494.94586;8.083328609;0.002619165;366;1.808288771;0.01447209;3240;27494.94586
64;93;4;2012/13;PONTA GROSSA;PR;19/11/2012;BMX POTENCIA RR;AZOX + CIPR;PRIORI XTRA;NA;60+24;300;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;NA;NA;NA;NA;7.9;54.8;8.592857143;bc;17.08;3180;1920;3360;a;9.87;53;32;a;9.87;DAVID;APRESENTACAO ENSAIOS  SOJA UPL FINAL 2013 (1);without;2.154025876;109979.7834;0.002718934;0.008628529;1260;27494.94586;8.064636476;0.002718934;367;2.066862759;0.008628529;3180;27494.94586
64;93;5;2012/13;PONTA GROSSA;PR;19/11/2012;BMX POTENCIA RR;AZOX + CIPR + MANC;PRIORI XTRA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;7.4;54.8;8.592857143;bc;17.08;3360;1920;3360;a;9.87;56;32;a;9.87;DAVID;APRESENTACAO ENSAIOS  SOJA UPL FINAL 2013 (1);with;2.154025876;109979.7834;0.002435423;0.009833938;1440;27494.94586;8.119696253;0.002435423;368;2.00148;0.009833938;3360;27494.94586
64;93;6;2012/13;PONTA GROSSA;PR;19/11/2012;BMX POTENCIA RR;PICO + CIPR;APROACH PRIMA;NA;60+24 ;300;ESTROBILURINA+TRIAZOL;3;Vegetativo;Sequencial;NA;NA;NA;NA;4.1;54.8;8.592857143;cd;17.08;3240;1920;3360;a;9.87;54;32;a;9.87;DAVID;APRESENTACAO ENSAIOS  SOJA UPL FINAL 2013 (1);without;2.154025876;109979.7834;0.002619165;0.032034888;1320;27494.94586;8.083328609;0.002619165;369;1.410986974;0.032034888;3240;27494.94586
64;93;7;2012/13;PONTA GROSSA;PR;19/11/2012;BMX POTENCIA RR;PICO + CIPR + MANC;APROACH PRIMA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+ DITIOCARBAMATO;3;Vegetativo;Sequencial;NA;NA;NA;NA;4.4;54.8;8.592857143;cd;17.08;3540;1920;3360;a;9.87;59;32;a;9.87;DAVID;APRESENTACAO ENSAIOS  SOJA UPL FINAL 2013 (1);with;2.154025876;109979.7834;0.002194049;0.027815417;1620;27494.94586;8.171882006;0.002194049;370;1.481604541;0.027815417;3540;27494.94586
64;93;8;2012/13;PONTA GROSSA;PR;19/11/2012;BMX POTENCIA RR;PICO + CIPR;APROACH PRIMA;NA;60+24 ;300;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;NA;NA;NA;NA;4.9;54.8;8.592857143;bcd;17.08;3540;1920;3360;a;9.87;59;32;a;9.87;DAVID;APRESENTACAO ENSAIOS  SOJA UPL FINAL 2013 (1);without;2.154025876;109979.7834;0.002194049;0.022428424;1620;27494.94586;8.171882006;0.002194049;371;1.589235205;0.022428424;3540;27494.94586
64;93;9;2012/13;PONTA GROSSA;PR;19/11/2012;BMX POTENCIA RR;PICO + CIPR + MANC;APROACH PRIMA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+ DITIOCARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;2.5;54.8;8.592857143;d;17.08;3780;1920;3360;a;9.87;63;32;a;9.87;DAVID;APRESENTACAO ENSAIOS  SOJA UPL FINAL 2013 (1);with;2.154025876;109979.7834;0.001924284;0.086161035;1860;27494.94586;8.237479289;0.001924284;372;0.916290732;0.086161035;3780;27494.94586
64;93;10;2012/13;PONTA GROSSA;PR;19/11/2012;BMX POTENCIA RR;PICO + TEBU;HOROS;NA;60+100 ;500;ESTROBILURINA+TRIAZOL;3;Vegetativo;Sequencial;NA;NA;NA;NA;3.9;54.8;8.592857143;cd;17.08;3540;1920;3360;a;9.87;59;32;a;9.87;DAVID;APRESENTACAO ENSAIOS  SOJA UPL FINAL 2013 (1);without;2.154025876;109979.7834;0.002194049;0.035404765;1620;27494.94586;8.171882006;0.002194049;373;1.360976553;0.035404765;3540;27494.94586
64;93;11;2012/13;PONTA GROSSA;PR;19/11/2012;BMX POTENCIA RR;PICO + TEBU + MANC;HOROS+UNIZEB GOLD;NA;60+100+1125;500+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Vegetativo;Sequencial;NA;NA;NA;NA;4.5;54.8;8.592857143;cd;17.08;3720;1920;3360;a;9.87;62;32;a;9.87;DAVID;APRESENTACAO ENSAIOS  SOJA UPL FINAL 2013 (1);with;2.154025876;109979.7834;0.001986859;0.026592912;1800;27494.94586;8.221478947;0.001986859;374;1.504077397;0.026592912;3720;27494.94586
64;93;12;2012/13;PONTA GROSSA;PR;19/11/2012;BMX POTENCIA RR;PICO + TEBU;HOROS;NA;60+100 ;500;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;NA;NA;NA;NA;1.9;54.8;8.592857143;d;17.08;3600;1920;3360;a;9.87;60;32;a;9.87;DAVID;APRESENTACAO ENSAIOS  SOJA UPL FINAL 2013 (1);without;2.154025876;109979.7834;0.002121524;0.149170767;1680;27494.94586;8.188689124;0.002121524;375;0.641853886;0.149170767;3600;27494.94586
64;93;13;2012/13;PONTA GROSSA;PR;19/11/2012;BMX POTENCIA RR;PICO + TEBU + MANC;HOROS+UNIZEB GOLD;NA;60+100+1125;500+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;1.8;54.8;8.592857143;d;17.08;3840;1920;3360;a;9.87;64;32;a;9.87;DAVID;APRESENTACAO ENSAIOS  SOJA UPL FINAL 2013 (1);with;2.154025876;109979.7834;0.00186462;0.1662057;1920;27494.94586;8.253227646;0.00186462;376;0.587786665;0.1662057;3840;27494.94586
65;94;1;2013/14;LONDRINA ;PR;19/11/2013;BMX POTENCIA RR;AACHECK;CHECK; -; -; -; -; -; -; -;NA;NA;NA;NA;5.8;5.8;2.238461538;a ;40.7;2576;2576;2689.076923;A;12.9;42.93333333;42.93333333;A;12.9;CLAUDIA GODOY;Claudia Godoy_Embrapa;CHECK;0.830019111;120333.3125;0.004533506;0.006168394;0;30083.32813;7.853993087;0.004533506;377;1.757857918;0.006168394;2576;30083.32813
65;94;2;2013/14;LONDRINA ;PR;19/11/2013;BMX POTENCIA RR;TFLX + PROT;FOX;NA;60+70 ;400;ESTROBILURINA+TRIAZOLTILIONA;3;Reprodutivo;Sequencial;NA;NA;NA;NA;1.4;5.8;2.238461538;b ;40.7;2463;2576;2689.076923;A;12.9;41.05;42.93333333;A;12.9;CLAUDIA GODOY;Claudia Godoy_Embrapa;without;0.830019111;120333.3125;0.004959034;0.105869785;-113;30083.32813;7.809135398;0.004959034;378;0.336472237;0.105869785;2463;30083.32813
65;94;3;2013/14;LONDRINA ;PR;19/11/2013;BMX POTENCIA RR;TFLX + PROT + MANC;FOX+UNIZEB GOLD;NA;60+70+1125;400+1500;ESTROBILURINA+TRIAZOLTILIONA+DITICARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;1.7;5.8;2.238461538;b ;40.7;2325;2576;2689.076923;A;12.9;38.75;42.93333333;A;12.9;CLAUDIA GODOY;Claudia Godoy_Embrapa;with;0.830019111;120333.3125;0.00556519;0.071800961;-251;30083.32813;7.751475318;0.00556519;379;0.530628251;0.071800961;2325;30083.32813
65;94;4;2013/14;LONDRINA ;PR;19/11/2013;BMX POTENCIA RR;PICO + CIPR;APROACH PRIMA;NA;60+24 ;300;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;NA;NA;NA;NA;2.5;5.8;2.238461538;b ;40.7;2733;2576;2689.076923;A;12.9;45.55;42.93333333;A;12.9;CLAUDIA GODOY;Claudia Godoy_Embrapa;without;0.830019111;120333.3125;0.004027603;0.033200764;157;30083.32813;7.913155186;0.004027603;380;0.916290732;0.033200764;2733;30083.32813
65;94;5;2013/14;LONDRINA ;PR;19/11/2013;BMX POTENCIA RR;PICO + CIPR + MANC;APROACH PRIMA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+ DITIOCARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;1.8;5.8;2.238461538;b ;40.7;2685;2576;2689.076923;A;12.9;44.75;42.93333333;A;12.9;CLAUDIA GODOY;Claudia Godoy_Embrapa;with;0.830019111;120333.3125;0.004172893;0.064044684;109;30083.32813;7.895436007;0.004172893;381;0.587786665;0.064044684;2685;30083.32813
65;94;6;2013/14;LONDRINA ;PR;19/11/2013;BMX POTENCIA RR;PICO + TEBU;HOROS;NA;60+100 ;500;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;NA;NA;NA;NA;1.8;5.8;2.238461538;b ;40.7;2620;2576;2689.076923;A;12.9;43.66666667;42.93333333;A;12.9;CLAUDIA GODOY;Claudia Godoy_Embrapa;without;0.830019111;120333.3125;0.004382514;0.064044684;44;30083.32813;7.870929597;0.004382514;382;0.587786665;0.064044684;2620;30083.32813
65;94;7;2013/14;LONDRINA ;PR;19/11/2013;BMX POTENCIA RR;PICO + TEBU + MANC;HOROS+UNIZEB GOLD;NA;60+100+1125;500+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;1.7;5.8;2.238461538;b ;40.7;2544;2576;2689.076923;A;12.9;42.4;42.93333333;A;12.9;CLAUDIA GODOY;Claudia Godoy_Embrapa;with;0.830019111;120333.3125;0.004648273;0.071800961;-32;30083.32813;7.841492924;0.004648273;383;0.530628251;0.071800961;2544;30083.32813
65;94;8;2013/14;LONDRINA ;PR;19/11/2013;BMX POTENCIA RR;PIRA + EPOX;OPERA;NA;66.5+25;500;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;NA;NA;NA;NA;2.8;5.8;2.238461538;b ;40.7;3088;2576;2689.076923;A;12.9;51.46666667;42.93333333;A;12.9;CLAUDIA GODOY;Claudia Godoy_Embrapa;without;0.830019111;120333.3125;0.003154796;0.026467446;512;30083.32813;8.035278911;0.003154796;384;1.029619417;0.026467446;3088;30083.32813
65;94;9;2013/14;LONDRINA ;PR;19/11/2013;BMX POTENCIA RR;PIRA + EPOX + MANC;OPERA+UNIZEB GOLD;NA;66.5+25+1125;500+1500 ;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;1.5;5.8;2.238461538;b ;40.7;2773;2576;2689.076923;A;12.9;46.21666667;42.93333333;A;12.9;CLAUDIA GODOY;Claudia Godoy_Embrapa;with;0.830019111;120333.3125;0.003912246;0.092224346;197;30083.32813;7.927685046;0.003912246;385;0.405465108;0.092224346;2773;30083.32813
65;94;10;2013/14;LONDRINA ;PR;19/11/2013;BMX POTENCIA RR;AZOX + CIPR;PRIORI XTRA;NA;60+24;300;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;NA;NA;NA;NA;1.8;5.8;2.238461538;b ;40.7;2631;2576;2689.076923;A;12.9;43.85;42.93333333;A;12.9;CLAUDIA GODOY;Claudia Godoy_Embrapa;without;0.830019111;120333.3125;0.004345945;0.064044684;55;30083.32813;7.875119281;0.004345945;386;0.587786665;0.064044684;2631;30083.32813
65;94;11;2013/14;LONDRINA ;PR;19/11/2013;BMX POTENCIA RR;AZOX + CIPR + MANC;PRIORI XTRA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;2;5.8;2.238461538;b ;40.7;2981;2576;2689.076923;A;12.9;49.68333333;42.93333333;A;12.9;CLAUDIA GODOY;Claudia Godoy_Embrapa;with;0.830019111;120333.3125;0.003385337;0.051876194;405;30083.32813;8.000014094;0.003385337;387;0.693147181;0.051876194;2981;30083.32813
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;96;1;2013/14;SENADOR CANEDO;GO;18/12/2013;BRS VALIOSA;AACHECK;CHECK; -; -; -; -; -; -; -;717.8;717.8;a;15.1;93.19;93.19;20.15923077;a;19.9;687;687;1148.538462;e;10.97;11.45;11.45;e;10.97;NUNES;ppt-eagle-team Nunes;CHECK;16.09363197;15874.65667;0.008408739;0.000463293;0;3968.664169;6.532334292;0.008408739;394;4.53464042;0.000463293;687;3968.664169
67;96;2;2013/14;SENADOR CANEDO;GO;18/12/2013;BRS VALIOSA;TFLX + PROT;FOX;NA;60+70 ;400;ESTROBILURINA+TRIAZOLTILIONA;3;Reprodutivo;Sequencial;88.6;717.8;f;15.1;6.39;93.19;20.15923077;f;19.9;1291.5;687;1148.538462;c;10.97;21.525;11.45;c;10.97;NUNES;ppt-eagle-team Nunes;without;16.09363197;15874.65667;0.002379335;0.098535417;604.5;3968.664169;7.163559613;0.002379335;395;1.854734268;0.098535417;1291.5;3968.664169
67;96;3;2013/14;SENADOR CANEDO;GO;18/12/2013;BRS VALIOSA;TFLX + PROT + MANC;FOX+UNIZEB GOLD;NA;60+70+1125;400+1500;ESTROBILURINA+TRIAZOLTILIONA+DITICARBAMATO;3;Reprodutivo;Sequencial;70.5;717.8;f;15.1;6.31;93.19;20.15923077;f;19.9;1386.5;687;1148.538462;b;10.97;23.10833333;11.45;b;10.97;NUNES;ppt-eagle-team Nunes;with;16.09363197;15874.65667;0.002064451;0.101049776;699.5;3968.664169;7.234537865;0.002064451;396;1.842135677;0.101049776;1386.5;3968.664169
67;96;4;2013/14;SENADOR CANEDO;GO;18/12/2013;BRS VALIOSA;PICO + CIPR;APROACH PRIMA;NA;60+24 ;300;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;137.3;717.8;e;15.1;15.3;93.19;20.15923077;d;19.9;1085.5;687;1148.538462;d;10.97;18.09166667;11.45;d;10.97;NUNES;ppt-eagle-team Nunes;without;16.09363197;15874.65667;0.003368098;0.017187441;398.5;3968.664169;6.989795989;0.003368098;397;2.727852828;0.017187441;1085.5;3968.664169
67;96;5;2013/14;SENADOR CANEDO;GO;18/12/2013;BRS VALIOSA;PICO + CIPR + MANC;APROACH PRIMA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+ DITIOCARBAMATO;3;Reprodutivo;Sequencial;111.6;717.8;e;15.1;11.13;93.19;20.15923077;e;19.9;1248.5;687;1148.538462;c;10.97;20.80833333;11.45;c;10.97;NUNES;ppt-eagle-team Nunes;with;16.09363197;15874.65667;0.002546052;0.032479082;561.5;3968.664169;7.12969811;0.002546052;398;2.409644165;0.032479082;1248.5;3968.664169
67;96;6;2013/14;SENADOR CANEDO;GO;18/12/2013;BRS VALIOSA;PICO + TEBU;HOROS;NA;60+100 ;500;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;127.6;717.8;e;15.1;11.4;93.19;20.15923077;e;19.9;1188;687;1148.538462;c;10.97;19.8;11.45;c;10.97;NUNES;ppt-eagle-team Nunes;without;16.09363197;15874.65667;0.002811975;0.030958818;501;3968.664169;7.0800265;0.002811975;399;2.433613355;0.030958818;1188;3968.664169
67;96;7;2013/14;SENADOR CANEDO;GO;18/12/2013;BRS VALIOSA;PICO + TEBU + MANC;HOROS+UNIZEB GOLD;NA;60+100+1125;500+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;137;717.8;e;15.1;5.91;93.19;20.15923077;f;19.9;1238;687;1148.538462;c;10.97;20.63333333;11.45;c;10.97;NUNES;ppt-eagle-team Nunes;with;16.09363197;15874.65667;0.002589423;0.11519115;551;3968.664169;7.121252453;0.002589423;400;1.776645831;0.11519115;1238;3968.664169
67;96;8;2013/14;SENADOR CANEDO;GO;18/12/2013;BRS VALIOSA;PIRA + EPOX;OPERA;NA;66.5+25;500;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;361.8;717.8;b;15.1;47.05;93.19;20.15923077;b;19.9;807;687;1148.538462;e;10.97;13.45;11.45;e;10.97;NUNES;ppt-eagle-team Nunes;without;16.09363197;15874.65667;0.006093927;0.001817502;120;3968.664169;6.693323668;0.006093927;401;3.851210866;0.001817502;807;3968.664169
67;96;9;2013/14;SENADOR CANEDO;GO;18/12/2013;BRS VALIOSA;PIRA + EPOX + MANC;OPERA+UNIZEB GOLD;NA;66.5+25+1125;500+1500 ;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;283.6;717.8;c;15.1;25.17;93.19;20.15923077;c;19.9;1018.5;687;1148.538462;d;10.97;16.975;11.45;d;10.97;NUNES;ppt-eagle-team Nunes;with;16.09363197;15874.65667;0.0038258;0.006350788;331.5;3968.664169;6.926086236;0.0038258;402;3.225652809;0.006350788;1018.5;3968.664169
67;96;10;2013/14;SENADOR CANEDO;GO;18/12/2013;BRS VALIOSA;AZOX + CIPR;PRIORI XTRA;NA;60+24;300;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;202.8;717.8;d;15.1;17.38;93.19;20.15923077;d;19.9;1024;687;1148.538462;d;10.97;17.06666667;11.45;d;10.97;NUNES;ppt-eagle-team Nunes;without;16.09363197;15874.65667;0.003784813;0.013319703;337;3968.664169;6.931471806;0.003784813;403;2.85532012;0.013319703;1024;3968.664169
67;96;11;2013/14;SENADOR CANEDO;GO;18/12/2013;BRS VALIOSA;AZOX + CIPR + MANC;PRIORI XTRA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;125.3;717.8;e;15.1;11.24;93.19;20.15923077;e;19.9;1205;687;1148.538462;c;10.97;20.08333333;11.45;c;10.97;NUNES;ppt-eagle-team Nunes;with;16.09363197;15874.65667;0.002733193;0.031846481;518;3968.664169;7.094234846;0.002733193;404;2.419478844;0.031846481;1205;3968.664169
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;97;1;2014/15;LONDRINA ;PR;07/01/2015;DM 6563 RSF IPRO;AACHECK;CHECK; -; -; -; -; -; -; -;1470.3;1470.3;A;6.04;92.2;92.2;74.85;A;3.93;NA;NA;NA;NA;NA;NA;NA;NA;NA;UTIAMADA;Carlos Utiamada - Inovação Eagle Team 2015;CHECK;8.653039976;NA;NA;0.000254476;NA;NA;NA;NA;407;4.523960131;0.000254476;NA;NA
